datetime_beginning_utc,datetime_beginning_ept,interface_limit_name,flow_mw,limit_mw
1/3/2019 9:00:00 AM,1/3/2019 4:00:00 AM,APSOUTH,2053,3200
1/3/2019 9:00:00 AM,1/3/2019 4:00:00 AM,BCPEP,4876,5600
1/3/2019 9:00:00 AM,1/3/2019 4:00:00 AM,CENTRAL,-1627,4100
1/3/2019 9:00:00 AM,1/3/2019 4:00:00 AM,EAST,2324,6800
1/3/2019 9:00:00 AM,1/3/2019 4:00:00 AM,WEST,740,5000
1/3/2019 10:00:00 AM,1/3/2019 5:00:00 AM,APSOUTH,2303,3200
1/3/2019 10:00:00 AM,1/3/2019 5:00:00 AM,BCPEP,5284,5600
1/3/2019 10:00:00 AM,1/3/2019 5:00:00 AM,CENTRAL,-1432,4100
1/3/2019 10:00:00 AM,1/3/2019 5:00:00 AM,EAST,2651,6800
1/3/2019 10:00:00 AM,1/3/2019 5:00:00 AM,WEST,1098,5000
1/3/2019 11:00:00 AM,1/3/2019 6:00:00 AM,APSOUTH,2298,3200
1/3/2019 11:00:00 AM,1/3/2019 6:00:00 AM,BCPEP,4905,5600
1/3/2019 11:00:00 AM,1/3/2019 6:00:00 AM,CENTRAL,-1711,4100
1/3/2019 11:00:00 AM,1/3/2019 6:00:00 AM,EAST,3710,6800
1/3/2019 11:00:00 AM,1/3/2019 6:00:00 AM,WEST,831,5000
1/3/2019 12:00:00 PM,1/3/2019 7:00:00 AM,APSOUTH,2080,3600
1/3/2019 12:00:00 PM,1/3/2019 7:00:00 AM,BCPEP,5008,6200
1/3/2019 12:00:00 PM,1/3/2019 7:00:00 AM,CENTRAL,-1753,2400
1/3/2019 12:00:00 PM,1/3/2019 7:00:00 AM,EAST,3700,6300
1/3/2019 12:00:00 PM,1/3/2019 7:00:00 AM,WEST,842,4600
1/3/2019 1:00:00 PM,1/3/2019 8:00:00 AM,APSOUTH,2010,3600
1/3/2019 1:00:00 PM,1/3/2019 8:00:00 AM,BCPEP,4748,6200
1/3/2019 1:00:00 PM,1/3/2019 8:00:00 AM,CENTRAL,-1876,2400
1/3/2019 1:00:00 PM,1/3/2019 8:00:00 AM,EAST,3463,6300
1/3/2019 1:00:00 PM,1/3/2019 8:00:00 AM,WEST,549,4600
